text,label
"#TEKNOFEST #İstanbul, gösteri ve etkinliklere sahne oldu
TEKNOFEST İstanbul Havacılık, Uzay ve Teknoloji Festivali , üçüncü gününde çok sayıda ziyaretçiyi ağırladı. https://t.co/V30eVUYcf1",0
#TEKNOFEST Bu savaş aletlerinin motorunu Türkler yapıyorsa memnun olurum. Son zamanlarda ilgimi çekiyor. İnşaallah abartı değildir.,0
#TEKNOFEST dün ulaşana kadar öldük etkinlik alanında tum yorgunluk ve bikkinlik gitti dönüşte şansımız yaver gitti şantiye alanından çıktık,0
#TEKNOFEST’in son gününde TÜBİTAK standında @Tubitak Başkanı Hasan Mandal’ı ziyaret ettik. Mandal: #TEKNOFEST TÜBİTAK ile gençleri bir araya getirdi https://t.co/48gAs3ptgj,0
"#Teknofest 4. ve son gününde yoğun katılımla devam ediyor.
Tüm bilimseverleri #Teknofest
Alanındaki Sancaktepe Belediyesi standına bekliyoruz.
#EğitiminMekezi #Sancaktepe
@T3Vakfi 
@Selcuk 
@bbismailerdem https://t.co/6EF1dcOiv5",0
"İstanbul'daysanız TEKNOFEST'e mutlaka gidin
""Göreceklerinizin sizi ciddi şekilde şaşırtacak olması bir yana,bu milletin bir ferdi olarak moralinizin yerine geldiğini ve hatta göğsünüzün kabardığını hissedeceksiniz.""@EkremKiziltas
https://t.co/CiW93uG5ir
@Gazeteoku
@internethaber",1
"#TEKNOFEST İstanbul'da final heyecanı. Yeni Havalimanı'ndaki teknoloji festivali sona eriyor
""TSK'yı izlemek bize gurur veriyor""
#MilliTeknolojiHamlesi @teknofestist https://t.co/7dZFjPkXHm",0
İşçiler insanlık dışı koşullarda çalışırken teknofest denilen devlet propagandasına katılmak saflıktan öte bir anlam taşımaktadır. Teknofeste gitmeyin. https://t.co/XVeZxTWFPJ,-1
"#Hürkuş #İstanbul #semalarında Türk Havacılık ve Uzay Sanayii (TUSAŞ) tarafından tasarlanıp üretilen yeni nesil temel eğitim uçağı Hürkuş, TEKNOFEST’teki gösterisiyle beğeni topladı.
Buradasınız :... https://t.co/0D6bnbZ9HX",0
Teknofest yolculuğu başladı #Teknofest2018,0
"TEKNOFEST'tin 4. Gününde  #Pardus standı ilgi görmeye devam ediyor.

Sadece öğrenciler değil büyüklerde tahtaya #Pardus logomuzu resmetti. @İlterikeskin #Pardus'a göstermiş olduğu ilgiye teşekkür ederiz.

#MilliTeknolojiHamlesi
#TEKNOFEST 
#Pardussenicagiriyor https://t.co/RoMGlT6Sh4",0
"Teknofest`e bisikletle gittiler
https://t.co/fWvEeR3j3U https://t.co/K3fyS6weJU",0
"Türkiye'de ilk kez gerçekleştirilen Teknofest, İstanbul Havacılık, Uzay ve Teknoloji Festivali sadece bir havacılık festivali değil. Asıl hedefi milli teknoloji hamlesinin ne anlama geldiğini göstermek ve teknoloji üreten bir topluma giden yolu açmak. https://t.co/JQALtQnB0f",0
"Ülkemizin 2023, 2053 ve 2071 hedef ve vizyonlarına ilerlerken; Ülkemizin Milli ve Yerli projelerini #Teknofest ile tanıma fırsatı bulduk, Başkanımız Recep Tayyip ERDOĞAN'ı karşıladık ve Kendisini dinledik.. Allah'ım Cumhurbaşkanımızdan razı olsun.. @RT_Erdogan @Selcuk https://t.co/rmoJbhVKqL",0
#TEKNOFEST başladı https://t.co/K6aErTawQ7,0
"#Teknofest rezaleti yaşıyoruz şuan
Saat 10 da beylikdüzü den bindik hala etkinlik alanına ulaşamadık. Organizasyon sıfır",-1
@zihninduvari Bir sonraki teknofest'te görüşmek dileğiyle,0
"Bugün #TEKNOFEST'in son günü. TÜGVA İcathane Standında yerimizi aldık, hazırız💪 Standımıza uğramayı unutmayın😎🚀✈️ https://t.co/xByZdGhwoY",0
"@fayfay1907 @z_anka Ben de bütün bunları yaşayacağımı tahmin ettiğim için, yeni uyandım. #Günaydın #Teknofest",0
Balonlarımız gökyüzünde! #pilotevent #teknofest https://t.co/DfuRVnzi7A,0
"""TEKNOFEST; yeni bir vizyon, mükemmel planlama"" https://t.co/mOQ2DscXZ0  #staryazarlar @yigitbulutt https://t.co/1Rbho2odbe",0
"Dentur Avrasya olarak TEKNOFEST İSTANBUL Havacılık, Uzay ve Teknoloji Festivalindeydik. Festival güzel, havaalanı muhteşem bir eser, Belediye Başkanımız orada Halkla iç içe, gençler pırıl pırıl. İnsanın genç olası geliyor bizim zamanımızda hiç birşey yoktu... https://t.co/nx0iT5Gwgf",0
MAM-L mühimmatı ile ANKA #TEKNOFEST ‘in son gününde sizleri bekliyor. Haydi İstanbul... @Selcuk @haluk @TUSAS_TR @T3Vakfi @teknofestist #MilliTeknolojiHamlesi https://t.co/gt4jCSSums,0
"Bugün #TEKNOFEST'in son günü. TÜGVA İcathane Standında yerimizi aldık, hazırız💪 Standımıza uğramayı unutmayın😎🚀✈ https://t.co/lIi1liOsCp",0
"https://t.co/T36XVrH1y4
Teknofest'in 4. gününde de muhteşem görüntüler sürüyor...

İşte, Türk Hava Kurumu'nun balonundan 50 metre yüksekten,
etkileyici görüntüler...
@Selcuk
@T3Vakfi
@haluk
@BaykarMakina",0
Nejat Sabuncu İlkokulu öğrencileri Teknofest İstanbul'u gezdiler https://t.co/UuDLVQ8htb,0
#TEKNOFEST #MilliTeknolojiHamlesi Herkesin gitmesini tavsiye ederim 🇹🇷🚁🛫🛰🛩 https://t.co/DO0tEQO08t,1
"Teknofest çok harika, çok gurur vericiydi. Seneye tekrar olsun dileğiyle. https://t.co/bfPwwYcFRv",1
"""Teknofest dünya medyasında!"" https://t.co/bH6VG5xSOv https://t.co/RCKoVNXt83",0
TEKNOFEST ile gururlandık https://t.co/wWTFS3wFhM https://t.co/dInxSHgS89,1
TEKNOFEST Festivali son gününde de ziyaretçilerini ağırlamaya devam ediyor https://t.co/b52rasaWQp,0
#teknofest e geldiysem demekki 😏😏😏 https://t.co/foLHzhN6qM,0
"Teknofest dünya basınında!
https://t.co/gJEGOG9wMJ https://t.co/MOx2YGudpv",0
"Henüz 2,5 aylik en kucuk uyemizden en buyugumuze ailecek yola koyulduk. İstikamet Turkiyenin yüzakı dünyanın en iyisi İstanbul yeni havalimanı ve Turkiyenin gururu  #TEKNOFEST . @Selcuk @haluk @teknofestist @T3Vakfi",1
İnegöl'den geçip  #TEKNOFEST giden var mı :) yer bulamadım hiç bir yerde  😅,0
"Türkiye'nin ilk Havacılık, Uzay ve Teknoloji Festivali #TEKNOFEST 🚀#MilliTeknolojiHamlesi",0
"Türkiye'nin ilk havacılık, uzay ve teknoloji festivali #TEKNOFEST son gününde de İstanbul Yeni Havalimanı’nda ziyaretçilerini ağırlamaya devam ediyor. 👏👏👏",0
"Türkiye'nin ilk Havacılık, Uzay ve Teknoloji Festivali #TEKNOFEST 🚀#MilliTeknolojiHamlesi https://t.co/fWHweG1nCi",0
Çok fazla söze gerek yok bence seneye bir daha festival bekliyoruz #TEKNOFEST #Teknofest2018 https://t.co/XcHMUGN5vo,0
Surlarda gedik açan adam @Selcuk yolun açık olsun. #MilliTeknolojiHamlesi #teknofest https://t.co/pCdoSJmNLu,0
#TEKNOFEST İstanbul'da final heyecanı. Yeni Havalimanı'ndaki teknoloji festivali sona eriyor #MilliTeknolojiHamlesi @teknofestist  @umuteroltv https://t.co/vBBsB5F7RD,0
Beylikdüzü nden Teknofest e gitmek için belediyenin servisine bindik. Belediyenin şoförü bile Yeni Havalimanını bilmiyor. Yarım saattir Hadımköy de dönüyoruz 😂😂,0
#TEKNOFEST'in Türkiye'nin savunma sanayii ve ileri teknoloji konusunda özel sektörümüzün ihtiyaç duyduğu ekosistemi oluşturma konusunda önemli bir başlangıç ivmesi verdiği açıkça görülmektedir. Tüm emeği geçenleri kutluyorum.,1
"Bugün Türkiye'nin ilk havacılık, uzay ve teknoloji festivali #TEKNOFEST'in son günü. Sizleri #akıllışehir uygulamalarımızı görmeye standımıza bekliyoruz. Kaçırmayın🚀 #smartcity #akıllışehirler #Pazar https://t.co/6VMwjd32vK",0
Bartın Gençlik Merkezi’nin gençleri de  #TEKNOFEST ‘Te #MilliTeknolojiHamlesi #GSBGM https://t.co/ZD4FAJAnSN,0
Teknofest Pazar sabahı...Gençler HAVELSAN stantında PARDUS dinliyorlar 👍 ⁦@HavelsanARGE⁩ ⁦@T3Vakfi⁩ #TEKNOFEST https://t.co/DoyC4ceFa8,0
Biz büyük bir aileyiz... #TEKNOFEST #teknofestistanbul @RT_Erdogan https://t.co/pEwH8zpLy4,1
Bana Teknofest ceketi hediye edecek yiğit biri yok mu ya,0
TEKNOFEST dünya basınının dikkatini çekti https://t.co/GeMDYCxkEQ,0
Geçlerimizle eğlenceli bir Teknofest yolculuğu #TEKNOFEST https://t.co/UWwUtcDdvx,0
"Teknofest İstanbul Havacılık, Uzay ve teknoloji Festivali'nde son gün heyecanı..

Biz hazırız.. https://t.co/UWTJr39X4v",0
"Bütün sıkıntıları atıp
Ailemizle hoş sohbet bir #Pazar günü geçirelim...
Vakti olan istanbullular  #TEKNOFEST ziyaret etsin🤗
#MilliTeknolojiHamlesi gümbür gümbür MaşALLAH @Selcuk 👏

Mutlu Pazarlar ☕🐞🌷
Görgüsüzler hariç 😜 https://t.co/aEr1eABKxl",0
Gençlerimizle eğlenceli bir Teknofest yolculuğu #TEKNOFEST https://t.co/RFPx0ZK43M,0
"#TEKNOFEST fuarında geleceğin teknolojisini üreterek Ülkemizin ve İnsanlığın hizmetine sunulacak olan, Benimde bizzat incelediğim yerli gururumuz olan GyroTürk Helikopter üreticilerini tebrik ediyorum.
İşte yerli,İşte gurur,
Bunu paylaşmak bizim için onur.
#MilliTeknolojiHamlesi https://t.co/mGkIHOnMET",1
anne vasiyeti ... güçlü türkiyemiz için #TEKNOFEST https://t.co/JizqcF2FyA,1
Erdoğan TEKNOFEST'te dereceye girenlere ödüllerini verdi https://t.co/ONIW3MErkb,0
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu https://t.co/eSuXvX3Nt7 https://t.co/8Y01LLZ3mE",0
"TEKNOFEST, üçüncü gününde ziyaretçilerini ağırladı https://t.co/4N78PCjMnU",0
TEKNOFEST VE ÇOCUKLAR...,0
#Teknofest de bayraktar iha lari görmek gurur verici https://t.co/1TjLWkvAcJ,1
TEKNOFEST İstanbul'un ilk günkü etkinlikleri tamamlandı https://t.co/FeRlJwrReU,0
"Dünyanın en hızlı droneları #TEKNOFEST'te! 🏁

World Drone Cup finalini izlemek için bugün sizleri İstanbul Yeni Havalimanı'na bekliyoruz. 

@worlddronecup
@T3Vakfi
@istanbulbld https://t.co/253pu8vP65",0
En 'havalı' festival TEKNOFEST başladı https://t.co/QYojTEaYzl,0
"#TEKNOFEST'te 4 ayrı kategoride 7 proje ile finalde yarışan @NigdeBilsem'i tebrik ediyor, başarılarının devamını diliyorum.
#MilliTeknolojiHamlesi
#TEKNOFEST https://t.co/k0k5e57arE",0
Dünya gözüyle TEKNOFEST https://t.co/2qyY50DqRW,0
"Milli Savunma Bakanı Hulusi Akar, Genelkurmay Başkanı Orgeneral Yaşar Güler ve Kuvvet Komutanları İstanbul Havacılık, Uzay ve Teknoloji Festivali'ne (TEKNOFEST) katıldı. https://t.co/Zh4yUk4UH6",0
İstanbulda TEKNOFEST coşkusu davam ediyor | TRT  Azerbaycan https://t.co/njnvCDr5Ga,0
"Ayaklarınızı yerden kesecek festival #TEKNOFEST için hala bir şansınız var. Festivalde yer alan @blivinglab standımızda sizleri bekliyor olacağız.
Mutlu pazarlar😊 https://t.co/CmhwaszzRo",0
"Insanlık adına üzerime düşen sorumluluğu yapmanın huzuru ile ayrılıyorum #Teknofest den. #MilliTeknolojiHamlesi @T3Vakfi Çalışmaya, üretmeye devam.  Eğitimsiz nesillerin dolayısı ile ülkemin gelecekteki olası yıkımının önune geçme çabası elimden geldiğince.Gücüm yettiğince https://t.co/5c3LxgQUWl",0
"#TeknoFest için Yeni Havalimanına geldik. 7 yaşındaki kızımın ilk sorduğu şey ""Baba, burada niye hiç ağaç yok?"" @igairport",0
Cumhurbaşkanı Erdoğan TEKNOFEST'e ödül alan gençlere ödüllerini verdi https://t.co/zOeTfs00Uk,0
#TEKNOFEST gibi etkinlikler ülkemiz için önemli. Teknoloji tabanlı milli üretim hamlesi bu tip faaliyetlerle yaygınlaşacaktır. TÜRKSAT #TEKNOFEST ‘te @ofatihsayan @turksat https://t.co/Ztw7jTYuoP,0
"Türkiye'nin ilk havacılık, uzay ve teknoloji festivali #TEKNOFEST son gününde de İstanbul Yeni Havalimanı’nda ziyaretçilerini ağırlamaya devam ediyor.

https://t.co/IPeDcdCLRf",0
"Türkiye'nin ilk havacılık, uzay ve teknoloji festivali #TEKNOFEST son gününde de İstanbul Yeni Havalimanı’nda ziyaretçilerini ağırlamaya devam ediyor.

https://t.co/R3s0XNEw4Q",0
"Türk Yıldızları Teknofest'in kapanışında gösteri yapacak
https://t.co/C1gKsbJoAk
@teknofestist @TurkYildizlari1 https://t.co/IIaQHbTMWb",0
"Bağımsızlığımızın teminatı Mehmetçik #TEKNOFEST'te! 🇹🇷

@TSKGnkur
#MilliTeknolojiHamlesi 💫

📍İstanbul Yeni Havalimanı
@T3Vakfi
@istanbulbld https://t.co/9pQQwC8d8x",0
Erdoğan TEKNOFEST'te dereceye girenlere ödüllerini verdi https://t.co/Q6EKYztjzK,0
TeknoFest’e gidemeyeceksem ne diye sabahın bu saatinde uyandırdın yüce allah’ım neden?!,0
"ASELSAN, TEKNOFEST’in dördüncü gününde sizleri bekliyor. @aselsan @halukgorgun @drhkaratas @teknofestist @T3Vakfi #MilliTeknolojiHamlesi https://t.co/8ZzPXeAoni",0
"Basının, sosyal medyanın şu haber ile yıkılıyor olması gerekiyordu.

UZAY&amp;TEKNOLOJİ TÜRKIYEMİZ

Türkiye'nin ilk havacılık, uzay ve teknoloji festivali 'TEKNOFEST İstanbul', uluslararası kamuoyunun da ilgisini çekti. İngiltere'den Çin'e medya,gösterileri manşetlerine taşıdı. https://t.co/9MumP1IKrU",0
Türk Havacılık Uzay Sanayii genel müdürü Temel Kotil ile 3 boyutlu yazıcılarda kompozit malzemelerin üretilmesi ve bu malzemelerin savunma sanayinde kullanılmasıyla elde edilecek kazanımlar hakkında yaptığımız çalışmaları aktardık #TEKNOFEST  #MilliTeknolojiHamlesi https://t.co/w6N5t4WTF6,0
An itibariyle teknofest... https://t.co/I4ZUgY9mkE,0
"Geleceğin yazılımcıları,mühendisleri ve pilotlarıyla istikamet... #TEKNOFEST 
#MilliTeknolojiHamlesi 
#GSBGM https://t.co/SSCtWgrP4C",0
Teknofest festivaline başlıyoruz... — İGA İstanbul Yeni Havalimanı'da https://t.co/VMsuuJ1xsH,0
"#MilliTeknolojiHamlesi’ni yakından görmek isteyen gençlerimiz #TEKNOFEST’e katılmak için yola çıktılar
#GSBGM https://t.co/KR5yfWlBvf",0
#TEKNOFEST'in son günü... #HAVELSAN programı yine dopdolu! https://t.co/D8F9nSANZv,0
"İşini bu kadar severek ve içten yapan bir #nusret bi de #selçukbayraktar var galiba 😀 
Keşke bütün işler böyle ehillerine verilse #TEKNOFEST",0
"Teknofest yolcusu kalmasın 😎
#günaydın #Pazar https://t.co/Y15caj8twC",0
@RT_Erdogan #TEKNOFEST Çocuklarımı götürmeyi çok istedim ama maddi durum biraz sıkışık olduğundan gidemedik 😞 nasipse seneye görüşeceğiz Reis.,0
"Güneşli bir #TEKNOFEST gününden merhaba 🌞 

Bugün Türkiye'nin ilk havacılık, uzay ve teknoloji festivali #TEKNOFEST'in son günü. 

Kaçırmayın🚀 https://t.co/LPntwDgIaY",0
Teknofest İstanbul için gençlerimizle yola çıktık. 🤖🇹🇷🎞 https://t.co/imsJhwOtk1,0
Teknofest gezisi için gelsek de Eyüp Sultanda Hazretlerini ziyaret etmeden dönmek olmazdı. https://t.co/8lRkvDTtjC,0
"Allah bu millete işini gösterişten riyadan müsriflikten uzak, samimiyetle aşkla yapan idareciler nasip etsin. Takdir ediyorum #Selçukbayraktar #Teknofest https://t.co/FuQK8tp3Ah",0
"Bu ara #TeknoFestIstanbul süperdi.. Sayın Cumhurbaşkanımızın Ödül töreni, gösteri uçuşları ve diğerleri..
Maşallah Barekallah.. 
Allah razı olsun emeği geçenlerden..
Teknolojinin Millete sahiplendirilmesi çok iyi..
#TEKNOFEST",1
#TEKNOFEST süper şeyler olacak .... https://t.co/76Fl2HEe3L,1
"Dün #TEKNOFEST te idik elhamdülillah.. 
Akşam 7/24 saat Havaalanı çalışanı olan bir abiyle tanıştım.. 
Tahtakurusu eylemcilerini bir hafta önce sokmuşlar dedi buraya..",0
"""Ayakları yere basmayan ilk festival.""
Teknofest, sadece bir havacılık festivali değil. Asıl hedefi milli teknoloji hamlesinin ne anlama geldiğini göstermek ve teknoloji üreten bir topluma giden yolu açmak.""@mahmutovur yazıyor.
https://t.co/7ANXAnupan
@Gazeteoku 
@internethaber",0
Sabahın köründe taaa 3.havalimanına gidiyoruz teknofest için edis konseri dünmüş bütün hayallerim pert,0
Gençlerimiz ile TEKNOFEST Yolculuğumuzda Eshab-ı Kiramın büyüklerinden Eyüb el Ensâri Hazretlerinin kabrini ziyaret edip  duâ ettik.😊#GSBGM #MilliTeknolojiHamlesi #TEKNOFEST https://t.co/hxdjJZSvnT,0
Dünya basını TEKNOFEST'i manşetlerine taşıdı https://t.co/KHGAsdSQHc https://t.co/hj4wQJFL4b,0
Bugün #TEKNOFEST’in son günü. Çok güzel şeyler oldu. Çok güzel anılar biriktirdik. Bugün son gün ve bende biraz hüzün var. Haydi kaçırmayın...çıkın çıkın gelin https://t.co/ZLQk8FtfrT,0
"Günaydın Teknofestte buluşalım 😉
#TEKNOFEST",0
Biz Teknofest öncesi de teknolojiyi seviyorduk. Gölge etmeyin yeter yani.,0
"👍 👍 Yerli ve milli olmanın guruyla gerçekleşen #teknofest gögsümüzü kabarttı. Çok güzeldi. Teşekkürler.
.
🌏Ülkemizin göz bebeği, ilk festivali ziyaretçileri için gerçekten cömert davrandı ve her ziyaretçiye hitap… https://t.co/Ioww9wUUCi",1
TEKNOFEST coşkusu dördüncü gününde https://t.co/EFHcUSzCBb,0
"Yerli ve milli olmanın guruyla gerçekleşen #teknofest gögsümüzü kabarttı.
.
🌏Ülkemizin göz bebeği, ilk festivali ziyaretçileri için gerçekten cömert davrandı ve her ziyaretçiye hitap etti,… https://t.co/3Ggr8RktBf",1
"TEKNOFEST İstanbul'da heyecan devam ediyor 

İSTANBUL
Türkiye Teknoloji Takımı (T3) Vakfı ve İstanbul Büyükşehir Belediyesi tarafından gerçekleştirilen ve Anadolu Ajansı'nın ...
#AkDava #akdavacom #gundem #haber #sondakika #AkParti #Mhp
https://t.co/RdxzOL3B31",0
"Tüylerim diken diken,
Yüreğim kıpır kıpır,
Gözlerim ""nemli""/""namlu""

#TEKNOFEST",0
"Başkan #Erdoğan TEKNOFEST'te dereceye girenlere ödüllerini verdi Cumhurbaşkanı #Erdoğan, TEKNOFEST kapsamında Kenan #Sofuoğlu ve derece alan yarışmacılara ödüllerini takdim etti.
Kaynak: Star-Tekn... https://t.co/kE83mc1OJB 
#CumhurbaşkanıErdoğan",0
Dünya basını TEKNOFEST’i manşetlerine taşıdı https://t.co/YKXPZ4uyn1 via @stargazete,0
Türkiye’nin millî teknoloji hamlesi TEKNOFEST’te @OzgecanAslanGM ailesi olarak 80 gencimizle ziyaretteyiz. https://t.co/mW77sngvfs,0
Teknofest'te bulunmayı çok isterdim. İlk olduğu için.,0
Cumhurbaşkanımız ve Genel  Başkanımız Recep Tayyip Erdoğan teknofest alanında.... Rabbim seni star eylesin Reis... @RT_Erdogan @tcbestepe @erkankandemir @mehmetozhaseki @Hayati_Yazici @Abdullah_Erin47 @nihatcftc @byildiz63 https://t.co/DhMbNWi4ML,0
"TEKNOFEST ;
İAÜ DIGIME 3D takımımızı tebrik ediyoruz.
Gurur duyduk.
@incubation_ist  @biocube_ist  @IAUKampus https://t.co/9LJYTDbGIr",1
"""TEKNOFEST'te SOLOTÜRK'ten muhteşem gösteri"" https://t.co/2q8dOBjbtS https://t.co/upRWJqu3Wo",1
"Çözüm Koleji Robotik Kulübü olarak TEKNOFEST İSTANBUL Havacılık, Uzay ve Teknoloji Festivali'ndeyiz. 

#TEKNOFEST #Teknofestİstanbul #robotik #çözümkoleji https://t.co/Xm8rv9kkJ9",0
"Türkkuşu T 19-A, TEKNOFEST'in ilgi odağı oldu https://t.co/P7Te42KsW8 https://t.co/QW4lSe8ggl",0
"Başarırız yeter ki inanalım..
Bu kutsal vatan evlatlarının alınterinin sergilendiği TEKNOFEST  azmin bir başarısı.
Gurur duyduk ... https://t.co/Z3NlkdXbOT",1
Teknofest İstanbul açılışından kareler @iffetpolat @EmineErdogan Sümeyye Erdoğan ile. https://t.co/Q2aDybJPvX,0
#TEKNOFEST Türk Yıldızlarının muhteşem 💗 çizimi 👏👏👏 https://t.co/K09Kjqmq23,1
#TEKNOFEST Harikasınız 👏👏 https://t.co/GBN57hcYp0,1
#TEKNOFEST Türk Yıldızları nefes kesti gerçekten... 😵 https://t.co/5R8T7ZqvT6,1
#TEKNOFEST e gittim gördüm çok beğendim gurur duydum. Geleceğe dair teknoloji alanında umutlarım arttı. Teşekkürler @teknofestist Teşekkürler @Selcuk Teşekkürler @haluk,1
"Teknofest’deydik bugün, ülkemiz ve geleceğimiz için daha da ümitlendik gençlerimizi görünce, çok teşekkürler tüm emekleriniz için Sayın @Selcuk  Bayraktar, çok teşekkürler tüm desteğiniz için Sayın Cumhurbaşkanım @tcbestepe , @RT_Erdogan https://t.co/jltKZftURi",1
"Bandırma teşkilatımız ile Türkiye Teknoloji Takımı ve İstanbul Büykşhr Bld. tarafından İstanbul Yeni Havalimanı'nda düzenlenen TEKNOFEST’e katıldık.Biliyoruz ki,Türkiye'nin milli teknoloji hamlesini gerçekleştirmesi ve teknoloji üreten bir topluma dönüşmesi gençler ile olacaktır. https://t.co/RiyELdAiO4",0
@edisgorgulu Tek nefeste EDİS ile #TEKNOFEST 👍 https://t.co/e4HLbfBwXL,0
Ayaklarım yerden kesildi arkadaki yazıya dikkat😁#teknofest https://t.co/54fS0oWPDQ,0
TEKNOFEST’te nefes kesen gösteriler – Istanbul Video https://t.co/8aqQ86pOLg,0
Erdoğan TEKNOFEST'te dereceye girenlere ödüllerini verdi ... https://t.co/mFDBk2FQsK ... #dikGAZETE https://t.co/VRTOfL2dIx,0
"Teknofest gibi prestijli bir programa , Edis,Reynmen,Manuş Baba gibilerine sahne vererek teknolojinin gelişmesini beklemek yerine , @srkninci ve Serkan İnci gibi gençlerin sevdiği , teknoloji bilim adına iki kelam edebilecek birine 10 dakika sahne verseydiniz daha verimli olurdu",0
